id_loan,orig_dti,orig_ltv,state,orig_upb,Act_endg_upb,cpn_gap,summer,period_end,prepay,period_begin
F103Q2281823,30,80,FL,122000,0,0.89,0,21,1,0
F103Q2281845,36,66,AZ,109000,96248.84,1.22,1,60,0,0
F103Q2281846,24,80,MO,118000,105797.79,1.22,1,60,0,0
F103Q2281855,13,22,CA,100000,0,0.71,1,25,1,0
F103Q2281870,47,45,CA,91000,84388.72,1.22,1,60,0,0
F103Q2281882,38,76,MN,115000,106247.83,1.22,1,60,0,0
F103Q2281916,27,59,MD,323000,285377.38,1.47,1,60,0,0
F103Q2281929,30,80,CT,237000,0,0.17,0,52,1,0
F103Q2281941,35,80,NY,303000,281828.65,1.47,1,60,0,0
F103Q2281979,32,80,NM,237000,209448.79,1.47,1,60,0,0
F103Q2282004,39,56,CA,275000,0,1.08,1,26,1,0
F103Q2282024,38,60,MN,240000,223206.37,1.47,1,60,0,0
F103Q2282034,42,78,MN,273000,0,1.23,0,10,1,0
F103Q2282037,23,63,MN,165000,0,1.37,0,11,1,0
F103Q2282038,40,80,MD,180000,167481.64,1.47,1,60,0,0
F103Q2282072,48,90,CA,184000,0,1.53,1,2,1,0
F103Q2282123,15,68,NH,95000,79164.55,1.34,1,60,0,0
F103Q2282145,34,97,LA,118000,0,1.35,0,28,1,0
F103Q2282181,24,80,TX,98000,60151.65,1.34,1,60,0,0
F103Q2282187,26,80,GA,104000,96616.3,1.34,1,60,0,0
F103Q2282203,37,80,FL,102000,94510.98,1.34,1,60,0,0
F103Q2282204,28,94,NC,117000,104303.51,1.34,1,60,0,0
F103Q2282208,35,90,PA,107000,86985.88,1.34,1,60,0,0
F103Q2282212,37,72,NC,108000,0,0.99,0,58,1,0
F103Q2282216,23,80,PA,118000,0,1.12,0,31,1,0
F103Q2282218,19,80,NE,123000,114453.67,1.34,1,60,0,0
F103Q2282228,18,62,NE,105000,97168.12,1.34,1,60,0,0
F103Q2282229,48,80,AZ,121000,0,1.12,0,22,1,0
F103Q2282232,41,90,GA,122000,0,0.23,1,38,1,0
F103Q2282258,21,79,AR,95000,87790.84,1.34,1,60,0,0
F103Q2282259,38,97,NC,87000,81052.77,1.34,1,60,0,0
F103Q2282274,23,74,FL,110000,102167.43,1.34,1,60,0,0
F103Q2282275,42,95,FL,108000,0,1.15,0,29,1,0
F103Q2282282,25,55,MA,87000,0,0.5,0,43,1,0
F103Q2282283,34,80,MO,118000,108456.25,1.34,1,60,0,0
F103Q2282301,21,38,MD,109000,101224.63,1.34,1,60,0,0
F103Q2282312,26,79,TX,110000,0,0.64,0,45,1,0
F103Q2282325,41,79,NC,123000,94847.18,1.34,1,60,0,0
F103Q2282327,41,30,VT,110000,100926.06,1.34,1,60,0,0
F103Q2282328,47,89,VA,111000,0,0.59,0,55,1,0
F103Q2282336,22,77,PA,90000,64205.78,1.34,1,60,0,0
F103Q2282372,44,80,TX,193000,175648.91,0.84,1,60,0,0
F103Q2282390,18,50,PA,198000,182249.22,0.97,1,60,0,0
F103Q2282404,51,80,FL,252000,0,0.67,1,27,1,0
F103Q2282465,30,65,NC,159000,0,0.11,1,37,1,0
F103Q2282546,58,72,TX,274000,0,0.16,1,36,1,0
F103Q2282549,42,79,NC,233000,215252.68,0.97,1,60,0,0
F103Q2282558,20,66,FL,181000,150769.93,0.84,1,60,0,0
F103Q2282565,47,55,NJ,150000,137425.5,0.84,1,60,0,0
F103Q2282574,21,90,SC,203000,186512.22,0.97,1,60,0,0
F103Q2282575,55,70,PA,205000,189526.9,0.97,1,60,0,0
F103Q2282587,26,50,PA,164000,151396.16,0.97,1,60,0,0
F103Q2282604,26,69,VA,217000,0,0.84,1,24,1,0
F103Q2282637,28,70,NY,209000,194068.92,1.34,1,60,0,0
F103Q2282646,29,92,IL,318000,295854.14,1.47,1,60,0,0
F103Q2282653,24,90,MI,263000,0,0.24,1,39,1,0
F103Q2282661,62,90,MI,167000,0,2.89,0,23,1,0
F103Q2282693,39,77,KS,116000,104015.36,1.47,1,60,0,0
F103Q2282697,44,51,CA,136000,126005.63,1.47,1,60,0,0
F103Q2282712,30,69,CT,118000,109979.53,1.47,1,60,0,0
F103Q2282731,56,80,IN,68000,62795.56,1.47,1,60,0,0
F103Q2282774,49,79,AR,105000,0,0.84,0,46,1,0
F103Q2282863,30,61,MN,190000,175466.35,1.22,1,60,0,0
F103Q2282870,25,95,LA,135000,0,1.02,0,29,1,0
F103Q2282930,41,95,NE,185000,0,1.37,0,11,1,0
F103Q2282957,42,93,IL,184000,0,1.31,0,19,1,0
F103Q2282960,39,95,IN,113000,100426.69,1.47,1,60,0,0
F103Q2283007,15,32,MA,43000,39974.57,1.34,1,60,0,0
F103Q2283008,20,79,MA,209000,0,0.23,1,38,1,0
F103Q2283048,32,90,MI,155000,141694.96,1.22,1,60,0,0
F103Q2283049,51,67,MI,219000,197481.47,1.22,1,60,0,0
F103Q2283051,29,80,MI,228000,210438.8,0.84,1,60,0,0
F103Q2283054,47,95,MI,183000,170063.16,1.22,1,60,0,0
F103Q2283056,34,75,WI,125000,115647.53,1.22,1,60,0,0
F103Q2283070,32,88,OH,161000,149332.85,1.22,1,60,0,0
F103Q2283077,58,89,OH,143000,0,0.7,0,32,1,0
F103Q2283088,64,66,WA,214000,198172.35,1.09,1,60,0,0
F103Q2283094,31,79,CA,250000,0,1.02,0,23,1,0
F103Q2283104,48,97,CO,240000,0,0.11,0,54,1,0
F103Q2283106,35,80,LA,203000,0,0.75,0,22,1,0
F103Q2283108,41,97,CA,267000,0,0.98,0,20,1,0
F103Q2283117,48,75,WA,195000,0,0.84,1,24,1,0
F103Q2283129,49,83,MA,323000,0,0.98,0,10,1,0
F103Q2283142,37,95,IN,114000,105682.07,1.09,1,60,0,0
F103Q2283145,39,97,AZ,112000,0,0.75,1,14,1,0
F103Q2283158,42,80,RI,264000,242701.88,0.84,1,60,0,0
F103Q2283165,40,80,MO,130000,0,0.67,1,27,1,0
F103Q2283176,44,85,OH,149000,137708.24,0.97,1,60,0,0
F103Q2283179,29,97,MI,159000,136837.67,1.47,1,60,0,0
F103Q2283180,32,80,CT,166000,154629.87,1.47,1,60,0,0
F103Q2283181,32,79,MI,146000,0,0.61,1,37,1,0
F103Q2283184,23,90,CA,280000,259506.94,1.47,1,60,0,0
F103Q2283193,37,87,WA,147000,0,0.95,0,35,1,0
F103Q2283194,44,79,MI,126000,117168.95,1.47,1,60,0,0
F103Q2283215,50,88,IL,119000,110258.96,1.47,1,60,0,0
F103Q2283218,33,80,NC,160000,148407.7,1.47,1,60,0,0
F103Q2283219,34,82,MI,180000,167586.59,1.47,1,60,0,0
F103Q2283224,47,90,FL,144000,0,0.78,1,36,1,0
F103Q2283228,39,90,CO,194000,179019.3,1.47,1,60,0,0
F103Q2283235,27,90,IL,312000,0,1.36,0,20,1,0
F103Q2283237,63,80,WA,116000,0,1.17,0,30,1,0
F103Q2283238,34,95,FL,215000,199698.64,1.47,1,60,0,0
F103Q2283241,33,52,IL,130000,116523.28,1.47,1,60,0,0
F103Q2283242,45,90,AZ,162000,0,0.24,1,39,1,0
F103Q2283243,38,77,CA,145000,132997.72,1.47,1,60,0,0
F103Q2283246,31,90,MI,230000,0,1.12,1,14,1,0
F103Q2283252,32,80,MI,180000,0,0.93,0,6,1,0
F103Q2283267,38,90,NV,138000,0,0.61,1,37,1,0
F103Q2283275,33,85,MI,255000,237265.97,1.47,1,60,0,0
F103Q2283331,37,75,MD,154000,0,1.47,0,28,1,0
F103Q2283364,26,86,DE,113000,0,0.49,0,34,1,0
F103Q2283374,26,78,TX,133000,116227.28,1.09,1,60,0,0
F103Q2283389,40,54,MA,232000,0,1.44,0,19,1,0
F103Q2283396,26,79,VA,185000,171444.51,1.47,1,60,0,0
F103Q2283407,48,87,MA,257000,0,0.7,0,42,1,0
F103Q2283457,40,95,CO,76000,70822.71,1.59,1,60,0,0
F103Q2283520,43,95,SC,280000,256775.87,1.09,1,60,0,0
F103Q2283523,40,67,SC,150000,138453.25,0.97,1,60,0,0
F103Q2283715,26,65,WI,300000,0,0.61,0,57,1,0
F103Q2283724,25,80,KY,212000,195801.98,1.09,1,60,0,0
F103Q2283745,46,76,AZ,119000,110551.81,1.34,1,60,0,0
F103Q2283773,32,95,OH,114000,0,0.74,0,34,1,0
F103Q2283839,41,66,WI,85000,78543.7,1.34,1,60,0,0
F103Q2283884,30,97,MN,257000,0,1.39,0,21,1,0
F103Q2283921,11,90,IN,150000,139932.47,1.09,1,60,0,0
F103Q2283922,26,79,OH,70000,0,1.35,0,28,1,0
F103Q2284114,34,80,NJ,150000,0,1.17,0,30,1,0
F103Q2284216,50,57,CA,165000,0,1.04,1,27,1,0
F103Q2284220,50,80,CA,249000,173274.7,0.84,1,60,0,0
F103Q2284221,46,63,NV,190000,175947.35,1.09,1,60,0,0
F103Q2284410,18,80,OH,80000,72282.56,1.09,1,60,0,0
F103Q2284420,30,35,CA,55000,0,-0.15,1,38,1,0
F103Q2284421,39,74,FL,94000,86724.4,1.22,1,60,0,0
F103Q2284425,48,30,CA,58000,0,0.45,0,35,1,0
F103Q2284473,39,45,OH,81000,70402.61,1.59,1,60,0,0
F103Q2284561,41,80,WI,318000,269688.21,1.47,1,60,0,0
F103Q2284574,24,76,NJ,195000,177215.33,1.47,1,60,0,0
F103Q2284587,39,55,NJ,180000,0,1.09,1,25,1,0
F103Q2284592,22,95,NJ,133000,0,1.09,1,25,1,0
F103Q2284594,58,80,NJ,129000,118177.8,1.47,1,60,0,0
F103Q2284599,24,80,PA,128000,0,0.96,1,25,1,0
F103Q2284602,55,80,NJ,109000,101207.54,1.47,1,60,0,0
F103Q2284604,34,80,PA,138000,0,0.99,0,34,1,0
F103Q2284630,34,58,PA,178000,152099.39,1.09,1,60,0,0
F103Q2284717,23,69,CA,153000,141683.83,1.09,1,60,0,0
F103Q2284732,25,80,CO,269000,0,-0.42,0,40,1,0
F103Q2284778,38,80,NM,214000,196902.48,0.84,1,60,0,0
F103Q2284781,50,94,WI,203000,187960.13,1.34,1,60,0,0
F103Q2284786,33,97,KY,174000,0,0.26,1,48,1,0
F103Q2284806,33,80,CO,173000,158339.28,0.84,1,60,0,0
F103Q2284811,13,64,AZ,220000,204380.7,1.34,1,60,0,0
F103Q2284826,35,80,TX,219000,202317,0.84,1,60,0,0
F103Q2284839,40,80,TX,165000,0,-0.14,0,54,1,0
F103Q2284846,22,40,CA,300000,270512.39,0.97,1,60,0,0
F103Q2284854,16,50,TX,170000,0,-0.02,1,38,1,0
F103Q2284859,25,78,MN,178000,157724.56,1.22,1,60,0,0
F103Q2284862,49,50,AZ,166000,152552.62,1.22,1,60,0,0
F103Q2284865,26,53,AZ,165000,0,0.36,0,34,1,0
F103Q2284868,38,80,CA,254000,0,0.03,1,50,1,0
F103Q2284881,23,49,MA,180000,151034.41,1.22,1,60,0,0
F103Q2284909,39,42,CA,250000,217403.64,1.34,1,60,0,0
F103Q2284937,49,61,CA,195000,0,-0.18,0,53,1,0
F103Q2284941,25,80,MD,240000,220692.07,0.97,1,60,0,0
F103Q2284961,22,77,MO,191000,176001.03,0.84,1,60,0,0
F103Q2284966,38,69,CA,279000,257511,0.84,1,60,0,0
F103Q2284984,30,75,TX,167000,0,0.66,0,17,1,0
F103Q2284991,31,80,CA,260000,0,0.73,0,10,1,0
F103Q2285005,34,80,TX,201000,0,0.98,0,10,1,0
F103Q2285008,38,80,AL,223000,204702.49,0.84,1,60,0,0
F103Q2285019,16,80,AR,323000,296677.05,0.59,1,60,0,0
F103Q2285022,39,97,HI,175000,0,0.29,1,15,1,0
F103Q2285028,9,56,IL,216000,0,1.03,1,12,1,0
F103Q2285053,33,80,NV,192000,177715.47,1.22,1,60,0,0
F103Q2285145,19,80,MS,146000,134579.82,1.09,1,60,0,0
F103Q2285165,32,38,CT,150000,124423.1,1.09,1,60,0,0
F103Q2285203,26,80,WA,145000,134219.2,1.22,1,60,0,0
F103Q2285214,18,77,MN,144000,0,-0.01,1,39,1,0
F103Q2285221,35,80,MO,132000,0,0.68,0,6,1,0
F103Q2285240,45,47,WY,130000,120384.88,1.09,1,60,0,0
F103Q2285241,45,80,WY,128000,118163.57,1.09,1,60,0,0
F103Q2285256,40,95,WI,147000,129047.32,1.22,1,60,0,0
F103Q2285262,40,80,WA,134000,121792.88,1.22,1,60,0,0
F103Q2285270,25,80,MO,146000,135781.35,1.09,1,60,0,0
F103Q2285294,25,88,MI,142000,0,0.89,0,23,1,0
F103Q2285296,35,89,KY,128000,118903.55,1.09,1,60,0,0
F103Q2285355,44,49,CO,150000,0,1.59,1,3,1,0
F103Q2285358,47,34,CA,144000,0,0.29,1,15,1,0
F103Q2285555,35,90,WA,266000,239558.76,0.72,1,60,0,0
F103Q2285568,37,80,CA,498000,457863.89,0.59,1,60,0,0
F103Q2285584,37,85,CO,287000,263836.74,0.59,1,60,0,0
F103Q2285589,31,44,CA,198000,181179.13,0.72,1,60,0,0
F103Q2285596,40,80,CA,191000,0,0.56,0,19,1,0
F103Q2285614,27,80,MI,150000,136824.7,1.34,1,60,0,0
F103Q2285615,38,95,MI,201000,182613.83,1.34,1,60,0,0
F103Q2285616,45,95,MI,124000,0,1.14,0,23,1,0
F103Q2285618,44,95,MI,219000,0,1.56,1,13,1,0
F103Q2285632,38,92,TX,144000,133359.42,1.34,1,60,0,0
F103Q2285642,29,90,OH,140000,129596.58,1.34,1,60,0,0
F103Q2285650,41,85,CA,118000,0,0.51,1,48,1,0
F103Q2285688,29,80,MI,168000,156048.09,1.34,1,60,0,0
F103Q2285693,34,77,MI,161000,0,1.1,0,10,1,0
F103Q2285704,32,95,CA,131000,121160.35,1.34,1,60,0,0
F103Q2285713,48,65,CT,323000,0,0.71,1,26,1,0
F103Q2285716,38,89,CA,298000,0,0.72,1,24,1,0
F103Q2285726,38,62,MI,172000,159535.83,1.22,1,60,0,0
F103Q2285745,29,80,CA,292000,0,0.87,0,22,1,0
F103Q2285798,38,87,MI,95000,89031.67,1.84,1,60,0,0
F103Q2285814,57,20,HI,87000,0,1.31,0,19,1,0
F103Q2285816,23,80,WI,100000,0,0.63,0,47,1,0
F103Q2285821,24,88,MI,102000,0,1.42,1,27,1,0
F103Q2285833,37,90,FL,87000,0,1.19,0,19,1,0
F103Q2285855,40,84,AZ,105000,0,1.27,0,23,1,0
F103Q2285899,20,66,OH,170000,0,0.79,1,27,1,0
F103Q2285912,23,79,MN,188000,173888.62,0.84,1,60,0,0
F103Q2285915,29,23,MN,175000,158254.02,0.84,1,60,0,0
F103Q2285931,25,85,CA,302000,0,1.01,0,18,1,0
F103Q2285933,16,70,MN,167000,153251.78,0.84,1,60,0,0
F103Q2285954,32,87,NC,67000,61535.87,0.97,1,60,0,0
F103Q2285963,25,90,MI,107000,95798.35,1.34,1,60,0,0
F103Q2285977,31,90,CA,132000,0,1.16,1,12,1,0
F103Q2285996,23,80,FL,138000,0,0.29,1,15,1,0
F103Q2286010,49,59,CA,90000,0,0.91,0,7,1,0
F103Q2286011,29,95,TX,148000,137238.59,1.09,1,60,0,0
F103Q2286019,34,93,MI,105000,97196.25,1.22,1,60,0,0
F103Q2286023,38,75,CA,90000,0,1.15,0,29,1,0
F103Q2286039,53,78,MI,144000,0,1.17,1,27,1,0
F103Q2286040,31,80,GA,116000,107392.41,1.34,1,60,0,0
F103Q2286095,39,36,CT,64000,0,1.3,0,5,1,0
F103Q2286097,21,18,CA,103000,95225.05,0.97,1,60,0,0
F103Q2286130,37,77,IN,137000,127273.49,1.34,1,60,0,0
F103Q2286138,51,80,MO,106000,97604.79,1.09,1,60,0,0
F103Q2286157,56,65,CO,114000,105172.48,1.34,1,60,0,0
F103Q2286158,32,31,MD,138000,127737.51,1.34,1,60,0,0
F103Q2286159,28,90,AZ,144000,128354.21,1.22,1,60,0,0
F103Q2286201,32,93,IN,88000,81036.95,1.22,1,60,0,0
F103Q2286209,12,47,MI,123000,114065.38,1.22,1,60,0,0
F103Q2286220,39,62,MN,94000,86927.63,1.22,1,60,0,0
F103Q2286221,41,56,CA,149000,137665.09,1.09,1,60,0,0
F103Q2286248,29,76,MN,141000,130158.8,1.22,1,60,0,0
F103Q2286258,43,80,LA,101000,93344.26,0.97,1,60,0,0
F103Q2286263,44,85,IN,63000,58597.44,1.22,1,60,0,0
F103Q2286287,28,73,FL,110000,102182.51,1.22,1,60,0,0
F103Q2286297,55,90,KY,77000,0,-0.18,0,41,1,0
F103Q2286309,45,86,IL,92000,84574.25,0.97,1,60,0,0
F103Q2286359,37,65,MD,145000,134610.04,1.09,1,60,0,0
F103Q2286376,31,65,MI,146000,128772.66,1.22,1,60,0,0
F103Q2286430,25,80,AL,118000,0,-0.13,1,39,1,0
F103Q2286448,40,80,TX,134000,124268.11,1.22,1,60,0,0
F103Q2286611,40,71,CA,232000,208376.77,0.84,1,60,0,0
F103Q2286620,26,80,OH,152000,140292.73,0.84,1,60,0,0
F103Q2286632,38,60,CA,264000,0,0.72,1,24,1,0
F103Q2286633,29,80,KS,154000,138208.23,0.84,1,60,0,0
F103Q2286637,26,95,OH,279000,0,0.29,0,17,1,0
F103Q2286639,30,77,OR,178000,159438.88,0.84,1,60,0,0
F103Q2286666,32,80,IL,249000,0,0.46,1,26,1,0
F103Q2286675,48,80,CO,161000,0,-0.18,0,42,1,0
F103Q2286677,25,76,IL,169000,0,-0.42,0,40,1,0
F103Q2286679,40,80,CA,177000,158271.99,0.84,1,60,0,0
F103Q2286683,18,80,OR,291000,262531.21,0.84,1,60,0,0
F103Q2286684,32,80,OR,214000,0,0.72,1,24,1,0
F103Q2286699,32,80,OR,217000,0,-0.27,1,38,1,0
F103Q2286706,31,74,AZ,221000,203978.34,0.84,1,60,0,0
F103Q2286710,40,79,CO,223000,205362.34,0.84,1,60,0,0
F103Q2286713,30,80,UT,211000,186613.28,0.84,1,60,0,0
F103Q2286714,52,80,OR,226000,208962.36,0.84,1,60,0,0
F103Q2286723,38,73,AZ,217000,200357.22,0.84,1,60,0,0
F103Q2286740,41,77,CA,310000,273293.87,0.84,1,60,0,0
F103Q2286743,23,84,MT,208000,191580.83,0.84,1,60,0,0
F103Q2286749,31,80,UT,212000,0,0.03,1,50,1,0
F103Q2286757,20,68,AZ,295000,261564.7,0.84,1,60,0,0
F103Q2286758,41,67,CA,299000,0,0.5,1,14,1,0
F103Q2286806,34,73,IL,320000,262370.25,0.84,1,60,0,0
F103Q2286808,28,70,CA,294000,0,-0.18,0,42,1,0
F103Q2286843,41,80,CO,305000,282143.78,0.84,1,60,0,0
F103Q2286861,21,64,CO,300000,0,0.53,0,7,1,0
F103Q2286862,24,76,AZ,166000,153214.36,0.84,1,60,0,0
F103Q2286867,7,72,MO,237000,218746.18,0.84,1,60,0,0
F103Q2286883,24,80,MS,216000,190303.01,0.84,1,60,0,0
F103Q2286885,40,68,NV,253000,208153.23,0.84,1,60,0,0
F103Q2286890,27,66,CA,179000,164947.2,0.84,1,60,0,0
F103Q2286906,29,70,IL,190000,175529.32,0.84,1,60,0,0
F103Q2286955,32,80,MD,319000,294425.47,0.84,1,60,0,0
F103Q2286975,45,73,CA,166000,0,0.46,1,26,1,0
F103Q2286980,47,45,CA,180000,166135.97,0.84,1,60,0,0
F103Q2287010,40,80,CA,213000,0,0.67,1,27,1,0
F103Q2287019,13,79,MD,216000,199696.44,0.97,1,60,0,0
F103Q2287026,44,79,TN,323000,298342.82,0.97,1,60,0,0
F103Q2287042,31,54,IL,275000,0,0.79,1,27,1,0
F103Q2287083,49,80,WA,274000,0,0.84,1,24,1,0
F103Q2287094,38,64,CT,245000,0,0.62,1,14,1,0
F103Q2287107,44,89,WA,155000,0,0.21,0,55,1,0
F103Q2287127,26,87,IL,165000,148018.19,0.97,1,60,0,0
F103Q2287136,23,74,CA,216000,199677.8,0.97,1,60,0,0
F103Q2287140,45,94,CA,243000,0,0.21,0,55,1,0
F103Q2287149,36,75,UT,230000,196677.81,0.97,1,60,0,0
F103Q2287155,29,80,MT,212000,0,0.28,1,49,1,0
F103Q2287156,19,89,OR,198000,0,0.45,0,35,1,0
F103Q2287162,26,78,AZ,191000,172767.01,0.97,1,60,0,0
F103Q2287167,16,77,CA,163000,0,0.79,1,27,1,0
F103Q2287175,41,78,CA,323000,298342.82,0.97,1,60,0,0
F103Q2287182,20,78,OR,320000,293536.87,0.97,1,60,0,0
F103Q2287203,49,41,CA,323000,0,0.75,0,22,1,0
F103Q2287205,43,86,CA,188000,173218.99,0.97,1,60,0,0
F103Q2287208,29,40,CA,160000,143958.05,0.97,1,60,0,0
F103Q2287233,37,80,CO,323000,284968.03,0.97,1,60,0,0
F103Q2287236,45,80,CO,188000,171220.13,0.97,1,60,0,0
F103Q2287279,57,94,MI,159000,142827.02,0.97,1,60,0,0
F103Q2287289,40,54,CA,234000,216006.08,0.97,1,60,0,0
F103Q2287328,48,80,IL,323000,298342.82,0.97,1,60,0,0
F103Q2287356,34,70,CA,186000,172329.85,0.97,1,60,0,0
F103Q2287360,33,69,CO,224000,206630.15,0.97,1,60,0,0
F103Q2287380,44,44,CA,305000,282314.2,0.97,1,60,0,0
F103Q2287398,26,80,WA,253000,230729.2,0.97,1,60,0,0
F103Q2287428,46,95,AK,169000,156418.43,0.97,1,60,0,0
F103Q2287465,49,84,CO,292000,269424.33,0.97,1,60,0,0
F103Q2287468,22,63,CA,189000,174734.16,0.97,1,60,0,0
F103Q2287476,48,75,CA,195000,0,0.77,0,23,1,0
F103Q2287661,44,80,NH,166000,0,1.78,0,7,1,0
F103Q2287667,17,65,RI,104000,0,1.39,0,23,1,0
F103Q2287669,37,85,WI,110000,102350.09,1.47,1,60,0,0
F103Q2287670,30,70,WI,63000,58257.72,1.59,1,60,0,0
F103Q2287673,26,75,IL,117000,109030.16,1.59,1,60,0,0
F103Q2287675,56,80,IN,90000,0,1.59,1,24,1,0
F103Q2287687,31,87,IA,74000,68848.63,1.34,1,60,0,0
F103Q2287705,31,95,IL,66000,61016.77,1.72,1,60,0,0
F103Q2287711,30,80,MN,260000,0,1.41,1,2,1,0
F103Q2287714,30,78,WA,62000,0,0.95,0,35,1,0
F103Q2287748,30,80,ME,200000,0,1.23,0,20,1,0
F103Q2287757,31,80,NC,98000,89217.83,1.09,1,60,0,0
F103Q2287761,43,63,CA,113000,0,1,1,14,1,0
F103Q2287770,31,82,IN,214000,190563.05,1.09,1,60,0,0
F103Q2287773,44,76,CA,101000,0,0.75,1,14,1,0
F103Q2287816,39,80,MN,144000,130187.73,1.34,1,60,0,0
F103Q2287981,49,73,WI,112000,104811.05,1.97,1,60,0,0
F103Q2287985,26,80,CA,276000,0,1.67,0,30,1,0
F103Q2287994,38,81,MN,231000,0,1.42,1,27,1,0
F103Q2287999,28,90,CA,120000,79012.56,1.84,1,60,0,0
F103Q2288009,37,90,NY,378000,317743.29,1.59,1,60,0,0
F103Q2288010,34,85,OH,150000,139825.57,1.84,1,60,0,0
F103Q2288017,48,80,MI,156000,145373.11,1.59,1,60,0,0
F103Q2288018,31,97,OH,178000,165858.17,1.59,1,60,0,0
F103Q2288027,38,80,MI,121000,112590.36,1.59,1,60,0,0
F103Q2288046,46,79,MI,70000,0,1.17,0,30,1,0
F103Q2288094,47,69,MO,45000,0,1.37,1,14,1,0
F103Q2288099,46,80,WI,71000,63057.24,1.34,1,60,0,0
F103Q2288110,49,86,FL,43000,0,1.01,1,48,1,0
F103Q2288146,45,88,NJ,211000,0,0.65,0,29,1,0
F103Q2288166,43,93,FL,118000,106784.08,1.22,1,60,0,0
F103Q2288200,27,45,WI,95000,87973.65,1.09,1,60,0,0
F103Q2288202,45,95,WI,114000,0,1,0,11,1,0
F103Q2288263,27,95,AZ,164000,0,0.84,1,25,1,0
F103Q2288283,44,32,CA,157000,142654.94,1.34,1,60,0,0
F103Q2288287,33,66,CA,230000,213671.21,1.34,1,60,0,0
F103Q2288288,22,54,CA,204000,188846.49,1.34,1,60,0,0
F103Q2288289,31,35,CA,175000,162576.24,1.34,1,60,0,0
F103Q2288330,44,79,IA,213000,0,1.41,1,2,1,0
F103Q2288336,36,80,WA,194000,0,1.04,0,30,1,0
F103Q2288342,28,78,VT,178000,161298.93,1.34,1,60,0,0
F103Q2288361,49,80,IA,163000,150030.79,1.34,1,60,0,0
F103Q2288371,40,80,ND,160000,147505.85,1.34,1,60,0,0
F103Q2288372,34,80,CA,160000,148640.75,1.34,1,60,0,0
F103Q2288395,25,80,MN,204000,183016.81,1.34,1,60,0,0
F103Q2288405,21,65,CA,190000,173959.24,1.34,1,60,0,0
F103Q2288411,26,71,MN,155000,140373.92,1.34,1,60,0,0
F103Q2288419,35,80,WA,159000,145484.72,1.34,1,60,0,0
F103Q2288425,44,80,MD,190000,0,0.53,0,16,1,0
F103Q2288427,41,55,CA,192000,178101.31,1.34,1,60,0,0
F103Q2288428,33,80,IA,176000,0,0.07,0,41,1,0
F103Q2288429,28,56,CA,155000,0,0.23,1,38,1,0
F103Q2288434,38,90,IL,303000,0,1.12,0,22,1,0
F103Q2288439,41,80,WA,168000,156147.39,1.34,1,60,0,0
F103Q2288447,13,75,CA,177000,0,0.74,0,34,1,0
F103Q2288464,18,62,OR,186000,172794.82,1.34,1,60,0,0
F103Q2288472,30,80,WI,183000,156208.02,1.34,1,60,0,0
F103Q2288480,40,77,MN,160000,148640.75,1.34,1,60,0,0
F103Q2288486,26,80,MA,216000,200190.56,1.34,1,60,0,0
F103Q2288488,35,80,CA,168000,0,1.01,0,18,1,0
F103Q2288498,19,75,AZ,152000,136423.78,1.34,1,60,0,0
F103Q2288499,32,80,WA,204000,0,1.84,1,3,1,0
F103Q2288509,42,90,NE,232000,0,1.14,0,23,1,0
F103Q2288549,22,80,MN,206000,0,0.49,1,37,1,0
F103Q2288572,32,64,IA,191000,175748.51,1.34,1,60,0,0
F103Q2288609,31,52,NH,170000,0,1.15,0,29,1,0
F103Q2288624,46,80,CA,180000,0,1.04,0,30,1,0
F103Q2288630,12,57,CA,167000,150711.09,1.34,1,60,0,0
F103Q2288640,32,95,MN,163000,151799.48,1.34,1,60,0,0
F103Q2288652,51,95,OK,169000,156595.75,1.34,1,60,0,0
F103Q2288667,10,57,MI,197000,183233.2,1.34,1,60,0,0
F103Q2288668,13,66,CT,212000,0,1.15,0,29,1,0
F103Q2288678,30,80,AZ,168000,156073.15,1.34,1,60,0,0
F103Q2288680,41,80,MD,181000,167964.31,1.34,1,60,0,0
F103Q2288690,30,95,MD,185000,172098.31,1.34,1,60,0,0
F103Q2288715,18,80,IL,194000,179855.39,1.34,1,60,0,0
F103Q2288722,22,80,CO,156000,144695.98,1.34,1,60,0,0
F103Q2288729,20,75,IA,151000,140279.59,1.34,1,60,0,0
F103Q2288735,38,43,CA,175000,160286.75,1.34,1,60,0,0
F103Q2288737,14,66,MN,180000,166993.95,1.34,1,60,0,0
F103Q2288739,40,38,ME,156000,144925.22,1.34,1,60,0,0
F103Q2288742,54,58,NV,160000,0,1.01,0,18,1,0
F103Q2288755,22,70,WI,182000,169079.2,1.34,1,60,0,0
F103Q2288759,37,79,MA,208000,193233.38,1.34,1,60,0,0
F103Q2288783,13,81,MO,183000,170101.19,1.34,1,60,0,0
F103Q2288785,45,76,IL,175000,162571.59,1.34,1,60,0,0
F103Q2288792,11,37,CA,178000,164921.18,1.34,1,60,0,0
F103Q2288802,20,78,CO,270000,250556.41,1.34,1,60,0,0
F103Q2288810,11,84,TN,196000,0,1.12,0,22,1,0
F103Q2288812,10,52,CA,154000,142679.46,1.34,1,60,0,0
F103Q2288815,8,78,CT,156000,0,1.01,0,18,1,0
F103Q2288820,65,74,NE,181000,165942.94,1.34,1,60,0,0
F103Q2288827,19,73,CA,154000,143259.26,1.34,1,60,0,0
F103Q2288829,49,95,WI,195000,0,1.41,1,2,1,0
